tanggal,arena_id,view,quote,reply,participant,posting,expression,polling,bookmark,survey,quis,score
2019-08-31 12:00:00,5503,4,0,0,0,0,0,0,0,0,0,4
2019-08-31 12:00:00,5508,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 12:00:00,5509,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 12:00:00,5512,5,0,0,0,0,0,0,0,0,0,5
2019-08-31 12:00:00,5521,6,0,0,0,0,0,1,0,0,0,7
2019-08-31 12:00:00,5539,10,0,0,0,0,0,0,0,0,0,10
2019-08-31 12:00:00,5551,10,0,0,0,0,0,0,0,0,0,10
2019-08-31 12:00:00,5554,4,0,0,0,0,0,0,0,0,0,4
2019-08-31 12:00:00,5565,3,0,0,0,0,0,0,0,0,0,3
2019-08-31 12:00:00,5622,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 12:00:00,5638,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 12:00:00,5643,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,23,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,347,5,0,0,0,0,0,0,0,0,0,5
2019-08-31 18:00:00,401,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,417,14,0,0,0,0,0,0,0,0,0,14
2019-08-31 18:00:00,418,6,0,0,0,0,0,0,0,0,0,6
2019-08-31 18:00:00,419,11,0,0,0,0,0,0,0,0,0,11
2019-08-31 18:00:00,420,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,425,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 18:00:00,429,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,432,3,0,0,0,0,0,0,0,0,0,3
2019-08-31 18:00:00,5220,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5260,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5305,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5337,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 18:00:00,5463,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5493,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 18:00:00,5500,4,0,0,0,0,0,0,0,0,0,4
2019-08-31 18:00:00,5503,3,0,0,0,0,0,0,0,0,0,3
2019-08-31 18:00:00,5505,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5506,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 18:00:00,5508,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5509,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 18:00:00,5512,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5521,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5539,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5554,2,0,0,0,0,0,0,0,0,0,2
2019-08-31 18:00:00,5565,1,0,0,0,0,0,0,0,0,0,1
2019-08-31 18:00:00,5635,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,273,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,347,7,0,0,0,0,0,0,0,0,0,7
2019-09-01 00:00:00,372,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,401,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,417,14,0,0,0,0,0,0,0,0,0,14
2019-09-01 00:00:00,418,19,0,0,0,0,0,0,0,0,0,19
2019-09-01 00:00:00,419,11,0,0,0,0,0,0,0,0,0,11
2019-09-01 00:00:00,420,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 00:00:00,425,8,0,0,0,0,0,0,0,0,0,8
2019-09-01 00:00:00,429,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5095,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 00:00:00,5104,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5182,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5194,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5260,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5272,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5290,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5305,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5308,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5337,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5443,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5494,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5500,8,0,0,0,0,0,0,0,0,0,8
2019-09-01 00:00:00,5503,8,0,0,0,0,0,0,0,0,0,8
2019-09-01 00:00:00,5505,6,0,0,0,0,0,0,0,0,0,6
2019-09-01 00:00:00,5506,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5508,6,0,0,0,0,0,0,0,0,0,6
2019-09-01 00:00:00,5509,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 00:00:00,5512,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5521,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 00:00:00,5523,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5539,9,0,0,0,0,0,0,0,0,0,9
2019-09-01 00:00:00,5551,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 00:00:00,5554,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 00:00:00,5598,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5608,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5635,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 00:00:00,5638,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 00:00:00,5647,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,52,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,347,15,0,0,0,0,0,0,0,0,0,15
2019-09-01 06:00:00,401,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 06:00:00,417,22,0,0,0,0,0,0,0,0,0,22
2019-09-01 06:00:00,418,18,0,0,0,0,0,0,0,0,0,18
2019-09-01 06:00:00,419,25,0,0,0,0,0,0,0,0,0,25
2019-09-01 06:00:00,420,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 06:00:00,425,9,0,0,0,0,0,0,0,0,0,9
2019-09-01 06:00:00,432,6,0,0,0,0,0,0,0,0,0,6
2019-09-01 06:00:00,446,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,448,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,451,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,495,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5017,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5026,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5077,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5133,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5139,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5155,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5172,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5181,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5260,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5274,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5305,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 06:00:00,5308,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5485,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5494,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5500,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 06:00:00,5503,12,0,0,0,0,0,0,0,0,0,12
2019-09-01 06:00:00,5505,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 06:00:00,5506,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5508,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 06:00:00,5509,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 06:00:00,5512,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 06:00:00,5521,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 06:00:00,5539,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 06:00:00,5551,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 06:00:00,5554,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 06:00:00,5565,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 06:00:00,5635,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 06:00:00,5638,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 12:00:00,105,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,347,7,0,0,0,0,0,0,0,0,0,7
2019-09-01 12:00:00,401,8,0,0,0,0,0,0,0,0,0,8
2019-09-01 12:00:00,417,25,0,0,0,0,0,0,0,0,0,25
2019-09-01 12:00:00,418,11,0,0,0,0,0,0,0,0,0,11
2019-09-01 12:00:00,419,19,0,0,0,0,0,0,0,0,0,19
2019-09-01 12:00:00,420,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 12:00:00,425,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 12:00:00,429,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 12:00:00,432,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 12:00:00,439,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,456,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 12:00:00,465,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,495,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5014,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5029,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 12:00:00,5076,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5110,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5113,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5143,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5146,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5178,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5181,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5182,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 12:00:00,5194,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 12:00:00,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5305,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5317,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5325,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5349,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5395,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5485,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5494,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5500,6,0,0,0,0,0,0,0,0,0,6
2019-09-01 12:00:00,5503,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5505,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 12:00:00,5508,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 12:00:00,5509,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 12:00:00,5512,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 12:00:00,5521,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 12:00:00,5539,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 12:00:00,5551,6,0,0,0,0,0,0,0,0,0,6
2019-09-01 12:00:00,5554,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 12:00:00,5565,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5584,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5590,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5593,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5631,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 12:00:00,5638,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,12,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,14,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,347,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 18:00:00,401,5,0,0,0,0,0,0,0,0,0,5
2019-09-01 18:00:00,417,14,0,0,0,0,0,0,0,0,0,14
2019-09-01 18:00:00,418,16,0,0,0,0,0,0,0,0,0,16
2019-09-01 18:00:00,419,12,0,0,0,0,0,0,0,0,0,12
2019-09-01 18:00:00,420,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 18:00:00,425,6,0,0,0,0,0,0,0,0,0,6
2019-09-01 18:00:00,429,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,432,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,436,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,437,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,440,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,446,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,502,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5029,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5182,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5220,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5290,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5337,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5392,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,5400,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5437,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5494,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,5500,10,0,0,0,0,0,0,0,0,0,10
2019-09-01 18:00:00,5503,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5505,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,5509,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 18:00:00,5521,4,0,0,0,0,0,0,0,0,0,4
2019-09-01 18:00:00,5539,2,0,0,0,0,0,0,0,0,0,2
2019-09-01 18:00:00,5551,8,0,0,0,0,0,0,0,0,0,8
2019-09-01 18:00:00,5554,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 18:00:00,5565,3,0,0,0,0,0,0,0,0,0,3
2019-09-01 18:00:00,5622,1,0,0,0,0,0,0,0,0,0,1
2019-09-01 18:00:00,5638,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,145,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,347,11,0,0,0,0,0,0,0,0,0,11
2019-09-02 00:00:00,401,6,0,0,0,0,0,0,0,0,0,6
2019-09-02 00:00:00,417,27,0,0,0,0,0,0,0,0,0,27
2019-09-02 00:00:00,418,23,0,0,0,0,0,0,0,0,0,23
2019-09-02 00:00:00,419,24,0,0,0,0,0,0,0,0,0,24
2019-09-02 00:00:00,420,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 00:00:00,425,7,0,0,0,0,0,0,0,0,0,7
2019-09-02 00:00:00,429,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,432,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 00:00:00,440,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,442,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 00:00:00,465,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,501,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5017,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5095,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5100,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5118,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5172,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5194,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5260,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 00:00:00,5337,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5460,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5494,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 00:00:00,5500,10,0,0,0,0,0,0,0,0,0,10
2019-09-02 00:00:00,5503,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 00:00:00,5505,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 00:00:00,5508,5,0,0,0,0,0,0,0,0,0,5
2019-09-02 00:00:00,5509,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 00:00:00,5512,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 00:00:00,5521,5,0,0,0,0,0,0,0,0,0,5
2019-09-02 00:00:00,5539,5,0,0,0,0,0,0,0,0,0,5
2019-09-02 00:00:00,5551,11,0,0,0,0,0,0,0,0,0,11
2019-09-02 00:00:00,5554,5,0,0,0,0,0,0,0,0,0,5
2019-09-02 00:00:00,5565,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5608,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5611,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 00:00:00,5638,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 00:00:00,5643,2,0,0,0,1,0,0,0,0,0,3
2019-09-02 06:00:00,347,20,0,0,0,0,0,0,0,0,0,20
2019-09-02 06:00:00,401,21,0,0,0,0,0,0,0,0,0,21
2019-09-02 06:00:00,417,10,0,0,0,0,0,0,0,0,0,10
2019-09-02 06:00:00,418,7,0,0,0,0,0,0,0,0,0,7
2019-09-02 06:00:00,419,31,0,0,0,100,0,0,0,0,0,131
2019-09-02 06:00:00,420,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 06:00:00,425,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,429,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,432,69,0,0,0,76,2,0,0,0,0,147
2019-09-02 06:00:00,5029,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 06:00:00,5077,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5104,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5260,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5392,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5412,52,0,0,0,0,0,0,0,0,0,52
2019-09-02 06:00:00,5485,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5494,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 06:00:00,5500,7,0,0,0,0,0,0,0,0,0,7
2019-09-02 06:00:00,5503,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5505,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 06:00:00,5512,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 06:00:00,5521,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5539,11,0,0,0,0,0,0,0,0,0,11
2019-09-02 06:00:00,5551,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 06:00:00,5554,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5628,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 06:00:00,5638,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 06:00:00,5643,1,0,0,1,2,0,0,0,0,0,4
2019-09-02 12:00:00,8,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,347,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 12:00:00,366,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,401,53,0,0,0,61,11,0,0,0,0,125
2019-09-02 12:00:00,417,16,0,0,0,72,0,0,0,0,0,88
2019-09-02 12:00:00,418,11,0,0,0,0,0,0,0,0,0,11
2019-09-02 12:00:00,419,14,0,6,10,113,0,0,0,0,0,143
2019-09-02 12:00:00,420,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 12:00:00,425,6,0,0,0,0,0,0,0,0,0,6
2019-09-02 12:00:00,432,9,0,6,19,87,3,0,0,0,0,124
2019-09-02 12:00:00,442,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,443,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,502,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5014,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5029,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5095,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5220,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5260,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5305,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5325,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5412,0,0,0,4,117,0,0,0,0,0,121
2019-09-02 12:00:00,5485,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 12:00:00,5494,19,0,0,0,16,0,0,0,0,0,35
2019-09-02 12:00:00,5500,103,0,0,0,85,0,52,0,0,0,240
2019-09-02 12:00:00,5503,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5505,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 12:00:00,5506,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5508,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5509,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 12:00:00,5521,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 12:00:00,5539,15,0,0,0,35,0,0,0,0,0,50
2019-09-02 12:00:00,5551,105,0,0,0,83,0,0,0,0,0,188
2019-09-02 12:00:00,5554,15,0,0,0,45,0,0,0,0,0,60
2019-09-02 12:00:00,5565,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 12:00:00,5608,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 12:00:00,5635,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 18:00:00,52,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,105,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 18:00:00,243,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,273,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,347,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 18:00:00,366,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,401,12,5,4,27,94,9,0,0,0,0,151
2019-09-02 18:00:00,417,12,0,8,27,114,0,0,0,0,0,161
2019-09-02 18:00:00,418,16,0,0,0,0,0,0,0,0,0,16
2019-09-02 18:00:00,419,16,14,6,21,90,0,0,0,0,0,147
2019-09-02 18:00:00,420,6,0,0,0,0,0,0,0,0,0,6
2019-09-02 18:00:00,425,3,0,0,0,0,0,0,0,0,0,3
2019-09-02 18:00:00,429,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 18:00:00,432,2,0,1,11,26,1,0,0,0,0,41
2019-09-02 18:00:00,465,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,495,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5017,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5029,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5089,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5106,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5139,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5158,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5172,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5181,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5194,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5274,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5308,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5320,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5395,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5412,0,0,0,1,5,0,0,0,0,0,6
2019-09-02 18:00:00,5485,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5494,7,0,2,7,25,0,0,0,0,0,41
2019-09-02 18:00:00,5500,6,0,12,36,114,0,52,0,0,0,220
2019-09-02 18:00:00,5505,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5508,4,0,0,0,0,0,0,0,0,0,4
2019-09-02 18:00:00,5509,5,0,0,0,0,0,0,0,0,0,5
2019-09-02 18:00:00,5512,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5523,1,0,0,0,0,0,0,0,0,0,1
2019-09-02 18:00:00,5539,5,0,0,7,72,0,0,0,0,0,84
2019-09-02 18:00:00,5551,7,0,16,29,121,0,0,0,0,0,173
2019-09-02 18:00:00,5554,3,2,7,16,65,0,0,0,0,0,93
2019-09-02 18:00:00,5565,2,0,0,0,0,0,0,0,0,0,2
2019-09-02 18:00:00,5584,1,0,0,0,0,0,0,0,0,0,1
2019-09-03 00:00:00,6,1,0,0,0,0,0,0,0,0,0,1
2019-09-03 00:00:00,120,1,0,0,0,0,0,0,0,0,0,1
2019-09-03 00:00:00,224,1,0,0,0,0,0,0,0,0,0,1
2019-09-03 00:00:00,347,8,0,0,0,0,0,0,0,0,0,8
2019-09-03 00:00:00,401,15,0,0,0,0,0,0,0,0,0,15
2019-09-03 00:00:00,417,22,0,0,0,0,0,0,0,0,0,22
2019-09-03 00:00:00,418,19,0,0,0,0,0,0,0,0,0,19
2019-09-03 00:00:00,419,16,0,0,0,0,0,0,0,0,0,16
2019-09-03 00:00:00,420,7,0,0,0,0,0,0,0,0,0,7
2019-09-03 00:00:00,425,11,0,0,0,0,0,0,0,0,0,11
2019-09-03 00:00:00,429,4,0,0,0,0,0,0,0,0,0,4
2019-09-03 00:00:00,432,5,0,0,0,0,0,0,0,0,0,5
2019-09-03 00:00:00,456,1,0,0,0,0,0,0,0,0,0,1
